Open_pred,High_pred,Low_pred,Close_pred,Open,High,Low,Close
532.7981,536.7583,527.79913,532.6067,551.49,553.98,547.8,552.59
531.30133,535.26404,526.16095,531.0116,555.28,555.28,542.56,544.43
535.77625,539.7003,530.968,535.537,544.01,545.39,539.49,540.56
524.1669,528.1944,518.7738,523.59424,544.71,544.71,537.2,539.53
527.04395,531.0792,522.0802,527.0171,539.98,548.09,539.54,545.99
531.48236,535.4127,526.44293,530.8516,546.99,550.43,544.8,548.78
526.2633,530.3611,521.21027,525.963,548.88,548.95,543.68,545.81
529.25397,533.1631,524.4706,529.17285,548.29,548.29,541.99,543.89
518.7405,522.76587,513.364,518.13196,545.18,545.18,540.67,542.91
514.2158,518.39624,509.07175,514.1078,542.09,542.3,532.6,535.04
493.90585,498.54324,487.59418,492.7627,536.03,540.46,532.71,533.57
505.9956,509.92657,500.951,505.96423,533.54,536.77,528.63,535.52
510.84088,514.64996,506.47577,511.203,529.8,533.64,529.63,533.37
514.71204,518.4442,510.33105,514.7264,540.13,540.66,535.09,536.03
524.0454,527.63696,519.9182,523.9937,536.18,541.21,534.15,537.79
530.38904,533.9442,526.4913,530.4546,537.52,542.49,537.13,539.6
527.3991,530.9431,523.43005,527.43066,539.4,540.07,535.57,538.89
532.33167,535.9108,528.4238,532.3058,539.14,540.52,535.13,540.35
529.885,533.5587,525.73413,529.8084,537.42,539.93,530.4,532.34
528.96606,532.6072,524.8456,528.9128,532.05,534.03,528.35,532.29
526.0047,529.9122,521.69995,526.04376,529.98,534.53,527.81,529.87
525.0081,528.9892,520.66766,525.10205,529.71,535.87,527.14,535.84
513.345,517.52515,508.35934,512.96375,529.55,531.43,522.84,523.82
502.32346,506.77258,496.973,501.9272,525.69,529.55,522.36,525.54
502.14978,506.19614,497.35944,502.31876,520.71,532.73,519.07,531.91
500.59845,504.42996,495.7146,500.2069,531.62,534.86,524.12,524.62
496.54068,500.47513,491.82794,496.5959,526.35,532.46,525.66,526.89
491.5799,495.24835,486.8694,491.42297,522.08,527.05,517.24,517.24
497.222,500.98157,492.9549,497.4873,521.31,521.67,511.86,512.39
500.22113,503.7701,495.98712,500.0337,510.16,511.65,487.66,494.03
500.79224,504.47064,496.99213,501.13898,495.64,505.61,495.45,503.51
506.765,510.2209,502.97842,506.82526,511.55,512.46,503.32,509.7
506.6405,510.22958,502.9444,506.98138,510.11,516.3,505.52,514.94
516.42114,520.0075,512.75745,516.3893,514.67,525.02,514.67,523.43
532.69934,536.26013,529.4133,532.6218,525.56,533.1,524.85,529.14
537.9933,541.479,534.9099,538.1228,529.06,530.3,525.58,527.32
531.94794,535.69415,528.4441,531.9247,527.32,532.79,525.87,532.57
517.0594,521.19037,512.5353,516.57855,530.73,534.01,528.56,528.88
510.50082,514.8699,505.92822,510.41583,526.64,529.7,525.69,528.97
508.3075,512.2949,503.98315,508.20435,529.8,531.14,524.36,524.96
534.8887,539.00574,530.9851,534.60547,527.56,529.82,522.67,523.37
524.6498,528.6501,520.69574,524.229,521.83,522.89,511.66,512.46
527.9236,531.8988,524.0531,527.8774,513.59,514.76,499.68,500.59
522.57556,526.75885,518.3241,522.34845,505.61,505.86,498.28,499.73
526.61346,530.5223,522.70966,526.60535,496.63,502.1,489.66,501.3
531.1927,535.2315,527.12366,531.0257,503.38,503.54,493.44,494.81
526.93646,530.876,522.76245,526.72986,493.58,494.62,486.23,491.2
535.27094,539.2339,531.32513,535.1367,497.47,501.6,491.04,494.82
534.874,538.72974,530.9194,534.84534,493.3,501.85,491.65,499.5
541.3567,545.3159,537.4221,541.23114,504.19000000000005,504.3,496.4,500.42
547.7694,551.58496,543.98535,547.7089,498.64,506.8,498.63,506.69
541.5674,545.6351,537.2374,541.2571,509.6,511.1,504.63,505.51
538.9261,543.0509,534.4004,538.6289,505.86,517.86,504.81,516.62
541.7754,545.6526,537.40753,541.58417,520.05,534.86,518.28,532.93
537.62146,541.7135,533.0733,537.4699,534.12,540.69,531.54,538.47
530.4995,534.6072,525.636,530.1904,537.06,537.52,528.22,533.74
534.9002,538.9355,530.18896,534.6099,528.52,529.25,516.77,517.21
543.2866,547.30615,538.79834,543.0012,521.35,521.56,508.6,508.6
553.2157,557.2462,548.9564,552.72095,509.6,509.69,499.83,509.26
557.87836,561.8751,553.5624,557.4562,514.45,538.39,514.11,533.06
569.159,573.01697,565.14764,568.59375,530.27,531.54,517.13,527.03
571.15186,575.0012,567.1553,570.7003,526.55,531.94,521.83,527.79
571.37396,575.4038,567.10095,570.83563,527.79,531.21,519.84,521.33
574.4584,578.49634,570.3131,574.23584,522.36,527.05,520.66,526.14
566.6433,571.12366,561.8196,566.1539,526.2,535.73,524.97,529.55
567.1699,571.57263,562.4076,566.78406,526.55,530.54,524.58,526.38
553.9037,558.6495,548.36707,553.28937,527.85,536.23,525.48,535.47
551.6312,556.41174,546.13196,551.4137,533.83,536.98,531.92,534.5
555.04517,559.5632,549.85675,555.0271,535.78,543.33,533.21,541.44
547.1415,551.97656,541.23517,546.60516,541.86,548.4,541.64,547.51
553.90027,558.4477,548.54614,553.672,545.33,548.49,539.61,541.35
550.0281,554.3135,544.57605,549.70184,539.92,544.0,536.04,538.22
557.3847,561.79504,552.1825,557.0156,536.57,541.62,536.54,541.38
557.4832,561.61096,552.3836,557.2909,541.64,542.26,534.33,537.47
559.87976,563.99506,554.97455,559.91376,534.58,534.97,527.96,530.45
557.7362,562.00903,552.49585,557.44617,528.55,535.32,526.8,534.62
570.165,574.5201,565.05457,569.71405,534.43,544.72,533.98,542.38
558.4652,563.0322,552.76825,557.7625,541.72,554.62,540.02,553.96
553.4888,557.9409,547.81995,552.94604,552.72,563.16,551.39,556.87
548.5392,553.0575,542.69226,548.1508,559.0,570.58,557.22,569.78
551.8053,556.16187,546.38605,551.79175,568.89,573.81,564.97,572.07
548.3613,552.7495,542.5745,548.01117,570.3,575.53,566.45,571.8
542.23596,546.79663,536.27484,541.7826,573.45,576.33,571.84,573.75
535.06287,539.4178,529.0695,534.65906,573.31,575.1,565.21,566.13
535.9809,540.2494,530.1389,535.5548,565.31,568.71,561.99,567.29
538.2283,542.3838,532.66235,538.09717,562.71,563.3,553.21,553.49
541.93335,545.8989,536.6498,541.8073,553.62,556.61,549.17,549.67
538.99,542.94617,533.72125,538.72314,551.99,554.85,548.95,553.99
539.219,543.18024,534.0696,539.15796,551.98,556.87,542.73,545.82
539.44073,543.4471,534.12463,539.15393,549.44,555.33,544.51,552.99
529.2584,533.4017,523.5548,528.6711,550.2,552.28,546.5,549.33
530.94073,535.0956,525.46387,530.48566,550.99,558.25,545.5,557.97
533.5689,537.4225,528.3773,533.3321,557.86,559.26,554.62,556.46
522.4105,526.4105,516.79395,521.8663,560.11,560.18,557.52,558.83
534.71594,538.6669,529.72314,534.52423,558.9,560.82,554.31,557.28
534.3652,538.1738,529.5591,534.3968,561.02,573.02,559.67,568.63
538.0359,541.85583,533.28436,537.80066,568.94,570.69,557.21,557.26
546.81445,550.6553,542.3137,546.5661,556.06,557.37,549.14,553.65
565.4087,569.3124,561.7184,565.6752,551.49,553.76,546.63,546.84
555.49133,559.59357,550.937,554.9649,550.11,551.95,546.67,550.52
553.43274,557.3814,548.92053,553.0514,548.49,553.19,545.22,546.5
549.6311,553.7169,544.80817,549.14844,547.1,549.63,538.02,541.07
537.6436,542.24274,532.23553,536.99744,539.37,539.37,532.39,534.06
538.0912,542.47156,533.09033,537.93115,530.76,536.94,528.12,535.3
541.96875,546.27936,537.02844,541.8417,536.61,541.2,534.53,535.55
531.89685,536.28204,526.4751,531.4983,536.91,542.36,536.91,540.13
525.0953,529.58984,519.54034,524.73083,539.55,540.47,534.02,539.3
532.005,536.23883,526.7593,531.65344,540.81,540.81,535.84,538.53
537.5873,541.88367,532.78,537.3678,536.94,542.57,535.84,537.69
537.65405,541.6919,532.84467,537.5356,534.78,536.1,526.65,528.94
528.6166,532.6655,523.4041,528.06805,527.25,533.27,521.79,531.07
531.7023,535.7383,526.7703,531.63904,528.45,534.12,528.16,532.34
539.5083,543.3727,534.9509,539.479,527.21,528.39,519.58,522.62
533.7709,537.8471,528.9142,533.5553,524.16,534.62,523.06,533.91
532.6932,536.62415,527.7716,532.44916,536.04,537.91,532.21,532.51
538.9208,542.8552,534.21,538.8025,532.94,539.6,530.29,537.89
539.4342,543.40186,534.68677,539.1647,539.52,549.45,538.75,545.5
542.641,546.4546,537.9817,542.355,564.55,569.58,555.72,563.51
541.391,545.1664,536.68054,541.15356,563.39,565.95,553.2,555.37
532.3323,536.4143,527.2545,531.8822,554.64,556.02,550.37,553.68
540.45264,544.4061,535.7775,540.21375,550.47,553.68,546.91,549.08
540.1294,543.8994,535.5751,539.95276,547.87,548.59,535.05,537.34
532.6968,536.7751,527.7599,532.4178,538.43,539.54,532.1,537.9
534.576,538.66266,529.94684,534.6379,538.53,544.07,535.06,540.78
540.20276,544.27783,535.42395,539.8235,538.21,539.74,530.39,530.8
541.1538,545.089,536.62787,541.00305,531.24,532.38,521.09,524.22
537.04364,541.03894,532.27905,536.7727,523.99,533.46,521.75,530.7
534.2417,538.22125,529.44727,534.1091,536.65,541.15,525.0,538.22
528.0037,532.1791,522.89636,527.77594,538.37,541.98,535.4,535.7
527.4181,531.4839,522.49506,527.3209,531.6,533.21,525.26,529.04
538.20264,542.1799,533.6216,538.17896,530.56,534.32,528.66,529.62
535.3916,539.3281,530.8203,535.3987,533.77,539.0,532.41,538.4
532.4629,536.2398,527.7528,532.32227,539.18,539.27,530.38,533.85
526.75757,530.59485,521.83887,526.49567,532.01,534.82,528.85,532.3
529.08984,532.952,524.4196,529.2011,533.98,540.66,533.04,537.36
529.73047,533.5962,525.09186,529.7579,538.49,542.92,532.97,539.27
537.8342,541.65497,533.41846,537.8571,537.95,543.84,535.98,542.51
536.66064,540.4222,532.2792,536.63983,540.15,544.19,539.51,540.11
540.08276,543.9807,535.68555,540.1387,538.12,539.0,529.88,532.32
540.2513,544.09625,535.89636,540.1539,532.8,540.55,531.71,539.79
537.92804,541.799,533.484,537.8827,538.01,540.61,536.25,539.78
536.7588,540.7716,532.13794,536.7158,537.37,538.63,531.45,532.11
532.9656,537.06885,528.2189,532.8928,536.79,536.79,529.76,533.99
522.26654,526.3873,516.85535,521.6725,532.93,543.0,531.33,539.18
522.712,526.83716,517.7986,522.85645,539.91,543.5,537.11,540.31
523.11523,527.1747,518.32336,523.2147,537.76,540.59,534.32,536.7
524.76337,528.558,520.0911,524.81445,536.35,537.2,532.52,533.33
523.5983,527.3803,518.76306,523.34576,533.31,534.12,526.24,526.83
523.91644,527.84,519.2512,523.6756,527.56,529.2,523.01,526.69
517.7054,521.5722,512.7796,517.46094,529.36,538.36,529.35,536.69
522.8276,526.587,518.4789,523.20355,538.42,538.98,533.02,534.61
531.9432,535.69183,527.811,532.1723,531.6,533.12,530.16,532.33
546.4195,550.18445,542.46484,546.1484,528.0,528.3,524.0,527.2
561.27136,565.06366,557.3701,560.6094,528.4,529.64,525.56,528.15
560.3827,564.09033,556.4978,559.9485,529.37,530.98,525.1,529.26
579.4358,583.09534,575.84985,578.8159,531.0,538.15,530.79,536.73
675.8873,676.55646,674.19763,674.00055,537.21,538.25,533.01,536.69
658.11365,660.6522,655.7388,657.318,539.59,543.74,537.53,538.19
661.6666,664.42847,658.1377,659.5812,539.64,541.5,535.25,540.48
664.46936,667.6567,660.4324,662.06177,540.0,540.0,535.66,537.84
643.8801,648.1083,638.9957,641.67365,538.87,540.9,535.23,535.23
625.3092,630.8589,619.5575,623.51447,537.26,537.76,531.35,531.69
629.901,635.3309,624.464,628.6918,525.01,528.61,520.54,521.52
629.2885,634.693,624.2147,629.01465,526.02,526.25,520.5,520.51
632.09973,637.45886,626.8652,631.69104,524.73,525.69,518.23,521.84
632.2201,637.5925,626.6863,631.57495,521.08,524.65,521.08,523.4
627.75977,633.1152,621.9337,627.3292,519.5,525.25,519.0,522.86
632.9541,638.1981,627.1402,632.4178,523.13,526.18,515.18,525.02
631.4254,636.64105,625.29663,630.816,521.05,522.73,516.11,516.83
645.76624,650.9899,639.8772,645.00635,523.12,523.77,520.35,520.68
641.15393,646.2666,635.1703,640.4144,526.29,532.56,525.55,530.13
635.54596,640.9807,629.05804,634.751,532.88,547.11,532.4,546.55
636.39685,642.07635,629.85364,635.9695,546.76,565.85,546.71,561.1
666.319,671.886,660.73645,666.37634,560.13,566.5,556.79,560.22
658.8881,663.9125,652.8628,658.2762,565.12,580.68,565.0,579.85
657.53973,662.881,651.01434,656.7232,649.0,674.47,645.0,672.93
658.24536,663.4141,651.88306,657.5373,659.24,668.88,653.01,663.02
660.4632,665.72974,654.2029,659.8048,655.21,673.0,654.3,662.3
657.72595,663.2312,651.2616,657.20544,660.89,678.64,659.0,662.1
662.8817,668.3971,656.43884,662.08777,661.27,663.63,641.0,644.28
648.36536,654.27203,640.99347,647.0996,647.0,648.17,622.52,623.56
613.70544,620.6584,604.77576,612.18494,621.0,634.3,620.5,627.26
585.9037,593.0166,575.1152,582.9678,632.83,632.83,623.31,628.0
591.17993,599.97534,582.1885,592.44446,628.8,633.36,622.65,631.93
632.3305,638.9741,624.88477,632.8493,630.0,635.22,622.05,632.59
637.77484,643.31586,630.8017,637.90686,631.38,632.91,625.5,625.61
630.8508,635.91315,623.4482,630.1417,625.34,633.06,625.34,631.21
621.7744,627.423,613.7072,620.6829,628.4200000000001,634.81,627.16,629.25
599.09314,604.92395,589.9663,597.32275,634.33,647.86,633.16,643.78
616.099,622.0831,608.75336,616.1349,645.0,645.38,632.25,642.68
608.97473,614.8274,601.1695,608.7774,640.23,642.68,629.71,635.3
601.26636,606.7549,593.4231,600.87775,639.48,643.44,631.25,633.73
616.6929,622.3095,609.7793,617.06354,669.2,674.9,654.27,660.78
616.11664,621.73,608.8462,615.9252,663.08,665.0,652.29,659.56
622.63165,627.7972,615.7104,622.0216,659.32,664.5,651.66,656.45
626.04663,630.89734,619.5217,625.5078,655.01,659.85,652.66,657.12
623.68524,628.5966,617.23425,623.301,656.8,661.38,651.24,660.87
636.4082,641.45874,630.1033,635.6514,661.9,664.0,653.46,656.13
636.7897,641.46844,630.79645,636.25793,656.6,667.0,654.19,660.9
644.8116,649.796,638.6434,643.7443,655.46,662.99,642.9,646.83
629.63403,634.6696,622.92615,628.2892,639.78,640.05,612.33,612.48
635.30676,640.6289,629.3712,634.78094,573.0,599.33,565.05,589.61
621.30756,626.65,614.41156,620.3123,614.91,617.45,581.11,582.06
625.2739,631.0063,618.64404,625.0552,610.35,631.71,599.05,628.62
625.2909,630.8262,618.4023,624.4949,639.4,643.59,622.0,637.61
614.3913,620.5138,607.12805,613.9687,632.82,636.88,624.56,630.38
596.25256,602.8506,588.01904,595.24677,627.54,635.8,617.68,618.25
598.6863,605.1228,591.1354,598.6186,602.36,612.86,594.1,597.79
611.2237,616.8944,604.5907,611.67773,605.59,614.34,599.71,614.34
610.7186,616.0669,603.8647,610.5226,617.0,619.71,602.82,606.25
625.5949,630.9016,618.78394,624.4662,600.0,603.47,595.25,600.7
641.81287,646.4766,635.8613,641.062,612.49,616.31,604.12,614.66
645.5448,649.9862,639.5393,644.4869,621.22,626.52,609.6,612.72
640.98267,645.9678,634.8312,639.9083,613.1,624.16,611.43,621.35
636.9995,642.31946,630.6545,635.8119,619.75,625.78,617.42,625.77
644.19385,649.39636,638.2825,643.5426,625.7,625.86,619.43,623.24
646.7842,651.8998,640.8902,646.1803,626.7,638.7,623.78,635.14
653.3713,658.56903,647.2976,652.3602,635.47,637.95,632.32,635.98
653.0345,658.1992,647.0397,652.3165,637.79,650.9,635.02,642.9
662.78735,667.7333,657.2189,662.08997,636.79,640.0,627.02,629.25
662.1677,667.13696,656.6322,661.6073,634.4,636.49,625.94,635.44
666.2776,671.2113,660.7075,665.5191,627.0,627.55,615.43,622.69
649.7665,655.53375,643.05396,648.57806,622.05,628.93,620.0,622.36
645.46954,651.706,638.8203,644.994,616.64,627.3200000000002,612.4,625.8
654.5819,660.5664,648.1684,654.1526,629.77,629.77,611.0,611.97
712.67236,717.597,707.81384,712.5964,610.34,614.6,589.38,594.89
711.791,716.1166,706.7612,710.5173,597.28,605.0,590.22,594.97
707.8848,711.90533,702.5504,706.2372,603.28,608.76,600.73,608.42
711.28345,715.4248,705.9566,709.47156,608.37,612.09,599.85,611.29
716.5475,720.83746,711.2506,714.91144,607.2,627.34,603.13,626.91
711.60583,716.30786,705.98206,710.2986,632.0,643.01,627.0,641.47
719.288,724.26953,713.6958,717.6514,638.84,649.25,636.53,645.44
721.6498,726.5104,716.17163,720.37317,649.24,650.61,632.15,642.36
728.96326,733.8581,723.4939,727.59503,641.36,644.45,625.56,639.16
733.1996,738.0802,727.7196,731.9326,640.0,645.99,635.32,643.61
732.7572,737.5879,727.3406,731.59753,642.09,648.5,639.01,646.67
724.94775,730.3246,718.7444,723.593,643.15,657.81,643.15,652.3
727.87,733.3262,721.8872,726.78204,653.21,659.39,648.85,651.16
737.0904,742.47437,731.35486,736.29346,654.66,663.1299999999999,654.46,661.74
732.1836,737.4651,726.0779,731.275,664.11,664.97,657.2,662.2
718.95325,724.8248,712.053,718.0326,661.18,666.82,659.58,666.1
728.0318,733.97375,721.4695,726.9613,664.04,664.72,644.2,650.28
727.07947,732.74243,720.7173,726.833,654.15,655.87,641.73,642.61
740.00885,745.5048,733.8568,739.29486,646.7,657.8,644.01,651.79
739.5105,744.7073,733.37396,739.22644,727.5,730.0,701.5,702.0
755.60754,760.74084,749.82495,754.7034,701.55,719.15,701.26,712.78
755.8564,760.79456,750.05396,755.0089,707.38,713.6199999999999,704.55,708.49
745.89844,751.206,739.43085,744.57916,707.3299999999999,712.98,703.08,712.95
749.31256,754.64685,743.27844,748.6178,710.5,718.26,710.01,716.9199999999998
750.995,756.345,745.03064,750.5044,715.73,718.0,710.05,710.81
744.426,750.2222,737.7799,743.70306,711.06,721.62,705.85,721.11
765.6118,771.1671,759.51855,764.14417,718.86,724.65,714.72,722.16
763.1924,768.558,757.0443,762.24255,722.0,733.1,721.9,728.11
752.4959,758.33545,745.6688,751.21094,729.47,739.48,729.47,731.25
765.1973,770.8011,759.0462,763.75867,731.5,735.41,727.01,733.76
761.62695,767.0614,755.5847,760.8492,730.2,734.71,719.43,724.89
761.1872,766.57886,755.03485,760.2271,724.4,730.59,718.5,728.32
749.4646,755.62115,742.27844,748.1034,732.46,741.0,730.23,735.4
750.42615,756.54895,743.8373,749.96704,731.0,737.8,728.65,731.23
740.11694,746.20776,733.0619,739.79047,729.1700000000001,731.15,716.73,717.0
744.2876,750.86163,737.32825,743.77014,715.6,729.49,711.33,728.96
747.28644,753.6748,740.3977,747.30426,729.29,731.84,723.03,725.3
756.0836,762.1908,749.53467,755.5548,727.58,741.41,727.0,740.0
751.42804,757.39514,744.74084,751.2484,738.74,742.0,737.43,738.41
741.9501,748.23956,734.56757,741.3163,746.53,757.92,743.0,756.6
748.4758,754.6405,741.9105,748.42365,757.45,762.71,751.82,755.98
751.0227,756.9835,744.5696,751.0687,752.0,755.28,737.63,748.28
750.1239,756.00793,743.64343,750.066,748.14,752.0,746.06,748.15
749.409,755.1465,742.9568,749.3975,748.46,753.41,747.49,750.26
761.51556,767.1633,755.30536,761.00415,748.81,754.93,741.27,742.6
775.91016,781.09973,770.08984,775.0692,747.11,768.95,746.7,767.04
769.57666,774.67224,763.57715,768.83704,768.9,775.96,758.96,762.38
759.3745,764.8451,752.8069,758.46686,766.01,768.99,745.63,752.54
738.82935,744.66284,731.3562,737.672,753.1,768.49,750.0,766.81
745.7239,752.4085,738.7449,745.6749,767.77,768.73,755.09,763.25
742.87195,749.2288,735.4324,742.1314,757.89,764.8,754.2,762.37
727.1146,733.617,718.90424,726.32275,759.17,764.23,737.0,751.61
718.7047,726.0442,710.51404,718.86523,752.85,755.85,743.83,749.46
716.2929,723.4142,708.5032,716.8094,741.16,745.71,736.75,738.87
728.5444,735.26184,721.3454,729.3053,741.79,748.73,724.17,747.77
704.97974,712.5708,695.7283,704.6172,753.0,758.08,743.01,743.4
714.4323,722.05725,706.1201,714.0241,750.0,760.59,739.43,758.09
695.7528,702.6133,686.4889,694.9926,762.42,762.68,749.0,749.43
705.4142,712.56854,697.44934,706.09937,746.51,754.13,738.15,739.31
696.2133,703.26276,687.144,695.3158,746.13,750.0,740.0,747.77
710.4065,717.3009,702.3094,710.25,751.65,754.85,745.53,750.0
728.307,734.0028,721.7433,728.8867,753.47,754.21,744.0,750.31
713.9009,719.9564,706.14233,713.45306,749.55,751.35,746.62,748.4000000000001
714.2499,720.3353,706.99,713.9584,752.92,762.99,749.52,762.51
702.04004,708.9238,693.9452,701.54395,766.69,779.98,766.43,776.6
732.0472,738.43823,725.5856,731.8849,776.6,777.6,766.9,771.0
741.2254,746.7793,735.07715,740.5944,769.5,769.5,758.34,758.88
751.552,756.6,745.85254,750.67883,743.0,744.06,731.26,741.84
768.7313,773.8828,763.08606,767.44556,746.45,752.0,738.64,742.58
728.0358,734.67194,719.4696,725.12537,730.0,747.18,728.92,743.62
709.7106,716.9217,701.6914,708.1047,730.31,738.5,719.06,726.39
686.1537,694.2038,677.5003,685.7664,731.45,733.23,713.0,714.47
682.458,690.4934,673.81464,682.3812,716.61,718.85,703.54,716.03
684.45996,692.6502,675.1511,684.2602,721.68,728.75,717.32,726.07
691.3705,698.6886,682.96674,691.86816,730.85,734.74,698.61,700.56
683.6615,690.33496,674.96387,683.22864,705.38,721.9200000000001,689.1,714.72
686.5864,693.2963,678.5471,687.0225,692.29,706.74,685.37,694.45
694.5901,700.9331,687.0438,695.05615,703.3,709.98,693.41,701.79
708.65247,714.4979,701.54944,708.4283,688.61,706.8499999999999,673.26,698.45
700.00244,705.8734,692.4253,699.6727,702.18,719.19,694.46,706.59
702.23535,707.95,695.0034,701.7928,723.6,728.13,720.12,725.25
709.254,715.00146,702.3977,709.10913,723.58,729.68,710.01,711.67
697.912,703.87427,690.3468,697.272,713.85,718.28,706.48,713.04
697.4789,703.603,690.0105,696.5651,713.67,718.23,694.39,699.99
704.8687,710.9291,697.9984,704.604,722.22,733.69,712.35,730.96
707.19794,713.2063,700.36456,707.1055,731.53,744.99,726.8,742.95
701.21313,707.34357,693.8171,700.6377,750.46,757.86,743.27,752.0
718.16296,724.14575,711.55304,717.363,784.5,789.87,764.65,764.6499999999999
718.2489,723.6045,712.0886,717.89105,770.22,774.5,720.5,726.95
712.0818,717.74756,705.5454,711.4172,722.81,727.0,701.86,708.01
711.8195,717.6094,705.4148,711.3594,703.87,703.99,680.15,683.57
694.6592,701.0866,687.2281,693.8356,667.85,684.03,663.06,682.74
696.5543,703.28503,689.06384,695.92694,672.32,699.9,668.77,678.11
706.0907,712.28925,699.4879,706.18604,686.86,701.31,682.13,684.12
713.7007,719.5621,707.26276,713.59607,675.0,689.35,668.87,683.11
727.0718,732.35944,721.1846,726.8102,690.26,693.75,678.6,682.4
731.19556,736.29346,725.1815,730.53394,692.98,698.0,685.05,691.0
728.53125,733.59283,722.37775,727.72266,698.09,709.75,691.38,708.4
735.1748,740.32935,729.06934,734.00256,710.0,712.35,696.03,697.35
739.15784,744.19836,733.33093,738.3923,695.03,703.08,694.05,700.91
736.8742,742.14417,730.98193,736.20154,707.45,713.24,702.51,706.46
741.1731,746.4002,735.36426,740.3308,701.45,708.4,693.58,695.85
741.3792,746.6117,735.4375,740.569,688.92,700.0,680.78,699.56
739.2261,744.71204,733.1074,738.5736,700.01,705.98,690.59,705.75
735.49585,740.97003,729.18066,734.7988,708.58,713.43,700.86,705.07
735.2787,740.95667,729.0104,735.0133,700.32,710.89,697.68,697.77
743.5307,749.35297,737.1873,742.64844,703.62,718.81,699.77,718.81
752.8274,758.1759,746.9417,752.30005,719.0,720.0,712.0,718.85
744.5,749.812,738.25,743.8114,718.68,719.45,706.02,712.42
748.42755,753.8048,742.0952,747.22687,714.99,716.49,706.02,710.89
746.23676,751.66724,739.92816,745.57227,706.9,708.09,686.9,695.16
738.52356,744.033,731.873,737.8829,688.59,703.79,685.34,693.97
745.6743,751.3203,739.27686,745.0698,698.47,705.68,694.0,705.24
740.8701,746.5909,734.26587,740.59766,708.12,716.44,703.36,712.8199999999999
740.4307,746.33887,733.8372,740.3071,720.0,726.92,717.13,726.82
738.71075,744.734,732.0029,738.72943,726.81,735.5,725.15,730.49
742.17456,748.1081,735.5999,741.90356,726.92,732.29,724.77,728.33
752.26245,757.8917,746.11145,752.10913,726.37,737.47,724.51,736.09
754.48285,759.78125,748.4404,754.3528,736.45,743.07,736.0,737.78
758.69556,763.90204,752.6415,758.0869,741.86,742.0,731.83,737.6
765.301,770.37946,759.41125,764.4508,736.5,742.5,733.52,742.09
754.0155,759.6953,747.2683,753.00555,737.46,745.0,737.46,740.75
753.5332,759.2055,747.2433,753.02734,742.36,745.72,736.15,738.06
758.26227,763.9407,752.1627,757.77313,732.01,737.75,731.0,735.3
717.82263,723.6848,708.68506,715.6798,736.79,738.99,732.5,733.53
725.5951,732.4803,718.14795,725.8624,734.59,747.25,728.76,744.77
710.6559,717.99835,702.176,711.0106,750.1,757.88,748.74,750.53
705.76807,713.05133,697.562,706.29456,749.25,750.85,740.94,744.95
696.65735,704.5386,687.676,697.20105,738.6,750.34,737.0,749.91
696.99365,704.14856,688.6597,697.91437,750.06,752.8,742.43,745.29
700.71796,707.52905,692.8088,701.8125,738.0,742.8,735.37,737.8
695.6339,702.1083,687.545,696.52716,735.77,746.24,735.56,745.69
698.4935,704.92804,690.3843,698.8916,745.37,747.0,736.28,740.28
703.69385,709.70483,696.1293,704.25635,743.97,745.45,735.55,739.15
711.7552,717.54443,704.25354,711.5779,743.02,745.0,736.05,736.1
715.45715,720.97864,708.30457,715.4199,738.0,743.83,731.01,743.09
723.95703,729.23926,717.3053,723.7721,749.16,754.38,744.26,751.72
716.3571,721.9496,709.29675,716.0115,754.01,757.31,752.71,753.2
714.4901,720.3602,707.52136,714.197,753.98,761.0,752.69,759.0
713.08044,719.056,706.1282,712.93555,760.46,768.05,757.3,766.61
716.567,722.56885,709.687,716.1406,769.51,769.9,749.33,753.93
708.9104,715.27893,701.52264,708.4571,758.0,758.13,750.01,752.67
708.19904,714.45526,701.08014,707.85645,755.38,760.45,749.55,759.14
701.8055,707.9772,694.5983,701.6574,726.3,736.12,713.61,718.77
711.93115,718.16296,705.0044,711.67883,716.1,723.93,715.59,723.15
706.85095,712.6911,699.8373,706.73,725.42,725.77,703.03,708.14
720.72766,726.43835,714.1643,720.1742,707.29,708.98,692.36,705.84
726.1783,731.3564,719.95703,725.7987,708.26,714.17,689.55,691.02
724.766,729.93054,718.422,724.18384,690.7,697.62,689.0,693.01
732.8185,737.9433,726.6832,731.9856,697.63,700.64,691.0,698.21
736.48737,741.50037,730.46063,735.7169,696.87,697.84,692.0,692.36
734.1425,739.1986,728.10474,733.5033,690.49,699.75,689.01,695.7
729.5564,734.92676,723.2906,728.9396,697.7,702.32,695.72,701.43
723.5125,729.3098,716.9203,723.146,698.38,711.86,698.11,711.12
718.38513,724.59143,711.5839,718.3027,712.0,718.71,710.0,712.8999999999999
719.56885,725.7737,712.9506,719.85266,716.75,723.5,715.72,723.18
729.2662,735.1948,723.0315,729.46893,723.41,724.48,712.8,715.29
728.73285,734.29114,722.26324,728.49744,717.06,719.25,709.0,713.31
720.5321,726.20746,713.4522,719.9508,711.93,716.6599999999999,709.26,710.83
721.31476,727.20355,714.29114,720.92633,709.13,718.48,705.65,716.49
719.61993,725.4704,712.6333,719.36523,715.99,721.52,704.11,706.23
721.30237,727.09033,714.56616,721.372,703.67,711.6,700.63,706.63
710.28107,716.3275,702.89746,709.9866,702.36,706.0,696.8,700.32
693.89087,700.8219,685.63684,693.6592,701.62,714.58,700.52,709.74
