predicted,actual
727.3906,735.7888700004003
735.7063,738.8656488419017
738.9984,737.2870400898896
736.98785,733.5164777841283
733.3777,725.4122825349452
725.83606,719.5905343348497
720.45856,719.6910826630033
721.03296,731.3848532272712
732.6881,731.6864982117321
732.6445,722.4662165200436
722.9878,721.4104590744305
722.3042,721.3199655790922
722.8558,721.9735297120908
723.34784,713.3665928221398
714.7897,694.6243844543021
696.31055,696.6252961845595
699.1234,698.8675239023855
702.04456,700.3958584903207
702.95374,704.8300397618962
707.00037,678.0339103089523
680.02246,671.0357466694593
673.1702,682.8803397259575
686.56165,686.9726566818106
690.2322,695.0064681012859
697.0925,702.1554542330094
703.96014,697.8720954536645
699.24304,700.7075583075971
701.7771,698.2843435990944
699.64954,708.6106569004728
709.7986,718.1225287438067
719.067,723.7029609563334
723.9032,720.0228921459104
719.84125,724.0146607736098
723.87146,722.9086291639197
723.14825,736.9150112757211
736.7136,740.1124481110068
739.7755,744.3656423919056
743.2791,741.7916051911724
740.864,745.9241414782869
745.0696,742.9378561321239
742.479,741.5804537020497
741.126,744.9488226951966
744.75464,749.111523480757
748.9295,772.1169809623088
770.73535,776.2294075837924
774.34076,774.4094828442117
771.5587,776.5310525682532
773.9507,774.9524438162414
772.96344,785.620621433342
782.921,785.1580991238353
782.67206,787.6718073276761
784.6013,788.0941103059214
785.3114,788.2650424637827
785.55896,786.6261047148785
784.0781,785.8418277552801
783.4945,780.5127663631373
778.66736,783.2979550529931
781.4157,780.8747403444904
779.45337,778.7833351188947
777.292,775.4954047882709
774.39294,775.4250209585634
774.5155,772.9716417516147
772.30457,772.7403805968613
772.0321,772.871093423461
772.26,775.4954047882709
774.7009,772.4186259467697
771.69934,770.3674400524355
769.6213,772.1069261294934
771.4907,774.801621324011
774.0789,783.4688872108543
782.02856,783.740367696869
782.0875,778.6827867907411
776.89703,762.9369186018819
762.1388,772.3482421170622
771.6016,762.967083100328
763.32007,765.7824362886297
765.21155,775.1032663084718
774.6135,772.2074744576471
771.6031,769.0100376223616
767.9055,774.7513471599341
773.8074,779.5877217441239
778.5099,790.6379830082085
788.3718,790.3262831909321
787.8705,777.5667003482358
775.4424,786.4149532257557
784.1285,784.9570024675279
783.53674,778.3710869734649
776.5661,780.6635888553677
778.97266,775.9076529337008
775.0078,779.7988732332465
778.36,779.8390925645081
778.6405,780.2312310443072
778.78577,778.4414708031725
777.09344,789.3610192406572
787.4317,786.475282222648
784.74585,789.5621158969645
787.01306,781.5685238087506
779.8795,781.9103881244728
780.1527,783.3482292170698
781.94135,798.732123424576
796.2224,805.0063391013629
801.79004,800.4514998360032
796.7653,802.8646597116905
798.99915,816.68
812.27985,811.210170948442
806.9982,802.5630147272296
798.2771,798.8226169199144
795.6001,798.842726585545
796.1841,787.9533426465064
785.9647,787.0182431946776
785.0906,772.0264874669706
771.6317,765.4204623072767
765.2634,765.3098591463076
765.9077,785.9222664178028
785.49036,793.9560778372784
792.47705,788.7275647732893
786.34607,765.8528201183373
764.6792,757.2659928940168
757.23663,739.2276228232547
741.0181,761.7605031624844
762.8833,767.7833480188872
768.9093,774.5703601692575
773.6991,763.8217438896338
763.23865,772.5292291077387
771.573,771.5941296559099
771.1577,764.2742113663253
763.52234,764.9679948305852
764.33936,771.5639651574638
771.1444,774.1782216894584
773.2838,761.3080356857929
760.59344,751.1325448766452
750.9841,753.7266917430089
754.4123,765.8126007870759
766.2141,762.3839027970369
762.3177,774.5301408379961
773.2344,779.7888184004312
778.5488,792.729388233804
789.9917,792.7092785681732
789.769,799.5767293810666
795.75,800.5520481641569
796.92,801.3363251237553
797.4242,794.2476679889238
790.94305,797.6663111461476
794.31323,799.8984840311582
796.8514,798.0282851275006
794.85144,794.7101902984307
791.7209,793.3527878683566
790.76184,795.0017804500761
792.4865,788.4661391200898
786.39624,786.1937469038178
784.2183,775.163595305364
774.2916,789.5621158969645
787.95056,790.3262831909321
789.0615,797.485324155471
794.71716,809.681836360507
806.1044,810.1845780012751
806.3177,808.3143790976175
803.9313,811.4514869360108
807.16187,809.8929878496295
805.9598,811.4213224375649
807.11993,808.133392106941
804.3057,809.6013976979841
805.64496,805.6800128999922
802.2405,808.5456402523708
804.80396,822.9139963455252
818.21356,827.4990001093311
822.16223,839.36370283146
832.0813,835.8244016804521
829.0378,826.9359294716708
820.55524,805.8308353922228
801.7168,800.2705128453266
