High_pred,Low_pred,Close_pred,High,Low,Close
781.3763,770.52625,775.72925,721.62,705.85,721.11
773.8605,763.74426,768.17175,724.65,714.72,722.16
752.5475,741.2894,746.22577,733.1,721.9,728.11
750.54987,735.23444,743.0061,739.48,729.47,731.25
740.8428,727.48,734.05945,735.41,727.01,733.76
741.65436,728.19867,735.21326,734.71,719.43,724.89
738.49347,722.9971,730.7671,730.59,718.5,728.32
723.91296,708.52686,716.24866,741.0,730.23,735.4
726.5124,711.6754,719.8082,737.8,728.65,731.23
737.55914,723.8533,731.12134,731.15,716.73,717.0
712.14185,696.01025,703.48206,729.49,711.33,728.96
703.2964,686.9664,695.9233,731.84,723.03,725.3
711.07837,693.50433,703.1197,741.41,727.0,740.0
700.3606,685.52423,693.0149,742.0,737.43,738.41
708.86487,691.1183,700.69934,757.92,743.0,756.6
728.1271,712.69666,721.2242,762.71,751.82,755.98
731.6636,719.3778,725.38245,755.28,737.63,748.28
719.9221,707.0178,713.2877,752.0,746.06,748.15
719.1483,706.8467,713.522,753.41,747.49,750.26
723.7529,709.1861,716.78577,754.93,741.27,742.6
737.5067,723.17035,730.6649,768.95,746.7,767.04
754.7167,740.1634,747.47504,775.96,758.96,762.38
781.65137,765.42456,773.3259,768.99,745.63,752.54
775.4752,757.35706,764.7577,768.49,750.0,766.81
728.6041,706.52094,715.875,768.73,755.09,763.25
710.9273,690.0017,701.109,764.8,754.2,762.37
680.05896,659.1313,669.3633,764.23,737.0,751.61
683.62366,663.4966,674.8511,755.85,743.83,749.46
698.1538,679.1802,689.4596,745.71,736.75,738.87
688.13293,672.21985,680.31537,748.73,724.17,747.77
696.55005,679.67694,688.9769,758.08,743.01,743.4
698.26117,683.41736,691.24365,760.59,739.43,758.09
704.17676,689.5508,697.23517,762.68,749.0,749.43
716.0093,701.5274,709.08826,754.13,738.15,739.31
702.4393,689.25806,695.6116,750.0,740.0,747.77
712.4058,699.73694,706.91943,754.85,745.53,750.0
710.3086,697.7608,703.9092,754.21,744.0,750.31
697.7124,684.4412,691.18677,751.35,746.62,748.4000000000001
705.7207,691.7167,699.5449,762.99,749.52,762.51
714.12585,701.21545,708.08954,779.98,766.43,776.6
709.04614,695.92175,702.446,777.6,766.9,771.0
710.5022,696.58276,704.00073,769.5,758.34,758.88
725.3815,712.0005,719.15924,744.06,731.26,741.84
724.4501,712.8837,718.5515,752.0,738.64,742.58
719.6978,707.0261,713.32666,747.18,728.92,743.62
713.5648,700.7145,707.2744,738.5,719.06,726.39
696.1643,680.7027,688.2637,733.23,713.0,714.47
705.4341,690.7967,699.23474,718.85,703.54,716.03
714.8518,702.5077,709.06506,728.75,717.32,726.07
725.73096,711.7919,718.82996,734.74,698.61,700.56
732.2963,720.1455,726.25793,721.9200000000001,689.1,714.72
734.2968,722.9723,728.48016,706.74,685.37,694.45
732.7074,721.3353,726.8821,709.98,693.41,701.79
741.699,730.14404,736.10254,706.8499999999999,673.26,698.45
747.38184,736.19867,741.71936,719.19,694.46,706.59
742.20447,728.9942,735.06067,728.13,720.12,725.25
743.39343,731.47974,737.5681,729.68,710.01,711.67
748.48486,737.85675,743.2396,718.28,706.48,713.04
739.7534,728.6815,733.8478,718.23,694.39,699.99
742.2036,730.4877,736.65784,733.69,712.35,730.96
740.81396,729.6084,735.23334,744.99,726.8,742.95
754.2396,741.4994,748.2194,757.86,743.27,752.0
756.2715,744.6615,750.29675,789.87,764.65,764.6499999999999
745.43866,733.73486,739.12555,774.5,720.5,726.95
755.0093,743.03815,749.3323,727.0,701.86,708.01
745.9355,735.07336,739.95544,703.99,680.15,683.57
742.3884,731.2677,736.89087,684.03,663.06,682.74
751.3677,740.3799,746.13416,699.9,668.77,678.11
749.1657,737.7189,743.1359,701.31,682.13,684.12
747.52,736.0658,741.8235,689.35,668.87,683.11
743.9862,732.7204,738.3186,693.75,678.6,682.4
752.5448,740.83105,746.94415,698.0,685.05,691.0
759.1142,747.6492,753.26746,709.75,691.38,708.4
759.3369,749.2483,754.0988,712.35,696.03,697.35
765.45636,754.4223,759.75916,703.08,694.05,700.91
772.8816,762.12036,767.32104,713.24,702.51,706.46
761.9679,749.5202,754.9288,708.4,693.58,695.85
759.1398,747.5074,753.3849,700.0,680.78,699.56
741.30554,727.72,733.5705,705.98,690.59,705.75
725.4804,705.04724,714.8939,713.43,700.86,705.07
732.15466,717.67236,725.8972,710.89,697.68,697.77
716.7287,701.20264,708.40894,718.81,699.77,718.81
713.25684,696.3085,705.4206,720.0,712.0,718.85
699.86426,682.968,691.56616,719.45,706.02,712.42
705.3887,690.0033,698.6508,716.49,706.02,710.89
704.94617,691.3113,698.34204,708.09,686.9,695.16
698.60944,685.5831,692.40356,703.79,685.34,693.97
705.0451,691.62067,699.00024,705.68,694.0,705.24
706.66394,693.9784,700.605,716.44,703.36,712.8199999999999
719.2113,706.2792,713.2582,726.92,717.13,726.82
723.35925,711.6173,717.6373,735.5,725.15,730.49
729.7241,718.28516,724.18964,732.29,724.77,728.33
722.6737,710.65247,716.5281,737.47,724.51,736.09
718.0769,706.128,712.42505,743.07,736.0,737.78
716.83765,705.05896,711.32825,742.0,731.83,737.6
722.81506,710.882,717.30225,742.5,733.52,742.09
712.21497,698.9813,705.5206,745.0,737.46,740.75
710.5586,697.52075,704.6819,745.72,736.15,738.06
709.0133,696.27344,703.0637,737.75,731.0,735.3
715.6509,702.6933,709.6893,738.99,732.5,733.53
714.0112,702.25525,708.5055,747.25,728.76,744.77
728.0522,715.4215,722.26587,757.88,748.74,750.53
730.2605,718.863,724.59863,750.85,740.94,744.95
730.5877,719.31396,725.07666,750.34,737.0,749.91
738.4567,726.605,732.73535,752.8,742.43,745.29
741.651,729.8862,735.7101,742.8,735.37,737.8
738.5005,727.9397,733.2283,746.24,735.56,745.69
734.8303,723.6671,729.2831,747.0,736.28,740.28
730.19104,718.724,724.65515,745.45,735.55,739.15
725.61523,713.3319,719.6743,745.0,736.05,736.1
729.2331,717.4868,723.9066,743.83,731.01,743.09
730.98645,719.28986,725.2433,754.38,744.26,751.72
728.0693,717.28455,722.8742,757.31,752.71,753.2
724.4852,713.03766,718.9896,761.0,752.69,759.0
724.74634,713.1531,719.3707,768.05,757.3,766.61
725.8273,714.1371,720.31665,769.9,749.33,753.93
723.1423,711.91864,717.75714,758.13,750.01,752.67
715.3937,702.1095,708.78955,760.45,749.55,759.14
704.3242,687.5985,696.0734,736.12,713.61,718.77
705.2742,691.072,699.0132,723.93,715.59,723.15
706.4657,693.65186,700.4203,725.77,703.03,708.14
704.1232,691.9457,698.3745,708.98,692.36,705.84
687.3016,673.5021,680.2086,714.17,689.55,691.02
681.988,664.1339,673.6789,697.62,689.0,693.01
684.1724,668.7909,677.3157,700.64,691.0,698.21
690.8192,676.974,684.33545,697.84,692.0,692.36
692.89557,679.7943,686.71533,699.75,689.01,695.7
698.9281,686.5005,693.1445,702.32,695.72,701.43
703.8235,692.2644,698.33777,711.86,698.11,711.12
696.7993,685.0789,690.97314,718.71,710.0,712.8999999999999
704.9111,692.7837,699.51544,723.5,715.72,723.18
704.22876,692.54736,698.56287,724.48,712.8,715.29
713.8637,702.0177,708.4025,719.25,709.0,713.31
724.4704,713.7851,719.433,716.6599999999999,709.26,710.83
728.9372,718.538,723.7305,718.48,705.65,716.49
725.81946,715.6348,720.73175,721.52,704.11,706.23
729.80273,719.72186,725.0309,711.6,700.63,706.63
727.96387,717.2846,722.5677,706.0,696.8,700.32
736.7485,725.68066,731.5197,714.58,700.52,709.74
742.96826,732.6826,737.90625,711.48,704.18,704.24
746.4049,736.40515,741.35425,720.97,706.86,720.0899999999999
746.08655,736.1986,741.1051,727.51,719.71,725.27
746.09937,735.77234,740.8788,728.33,720.28,724.12
744.65546,734.5287,739.64,733.94,724.0,732.6599999999999
744.0869,733.4794,738.81824,739.73,731.26,735.72
751.8434,740.8025,746.54504,737.21,730.66,734.15
771.3873,757.52026,764.4556,733.02,724.17,730.4
769.45886,755.8106,761.6719,729.49,720.56,722.34
774.56836,761.89624,768.0736,724.91,714.61,716.55
773.4227,762.82886,767.6604,721.98,716.55,716.65
776.40216,766.5049,771.19946,728.57,720.58,728.28
777.3192,767.729,772.1583,729.54,722.34,728.58
785.95624,775.3437,780.364,725.89,716.43,719.41
784.451,775.1908,779.34314,725.44,716.51,718.36
788.32056,778.67914,783.15857,722.47,713.1199999999999,718.27
788.42346,779.7147,783.7059,722.98,717.31,718.92
786.78015,777.6398,781.7172,716.65,703.26,710.36
787.0002,778.05945,782.261,708.82,688.45,691.72
785.4723,776.0763,780.3085,702.48,693.41,693.71
781.2976,771.35455,775.94055,702.77,692.01,695.94
783.9872,774.16504,778.92505,700.86,693.08,697.46
780.86426,771.5109,775.75745,701.95,687.0,701.8700000000001
778.6338,768.9104,773.44293,689.4,673.45,675.22
779.4232,769.4972,774.2449,672.3,663.28,668.26
776.35767,766.55817,771.0945,680.33,673.0,680.04
773.228,762.87897,767.7761,687.43,681.41,684.11
774.12573,763.8055,768.8761,692.32,683.65,692.1
775.0747,764.50085,769.5702,700.65,692.13,699.21
775.20544,765.2346,770.0503,696.94,688.88,694.95
773.50256,763.2223,768.079,701.68,689.09,697.77
774.05176,763.6625,768.7115,698.2,688.22,695.36
776.66437,766.6349,771.5254,705.71,696.43,705.63
777.82837,767.8953,772.62445,716.51,707.24,715.09
784.50574,773.93085,779.0518,722.94,715.91,720.64
783.1759,773.7941,778.12244,724.0,716.85,716.98
776.6562,766.5275,771.0827,722.21,718.03,720.95
762.871,750.511,756.175,725.74,719.05,719.85
771.0686,759.2257,765.5709,736.13,721.19,733.78
766.2697,754.89294,760.2317,736.99,729.0,736.96
769.3081,758.4312,764.0262,742.13,737.1,741.19
775.796,764.83887,770.2648,741.69,735.83,738.63
776.71814,765.1809,770.61786,743.24,736.56,742.74
773.42505,762.7158,767.83997,742.61,737.5,739.77
777.7026,767.8744,772.79913,741.69,734.27,738.42
783.342,773.19385,778.0989,744.46,737.0,741.77
791.1112,780.7141,785.74,748.65,739.3,745.91
788.11523,778.2177,782.6349,778.55,766.77,768.79
780.04663,769.12836,774.0892,780.4300000000001,761.0899999999999,772.88
784.0166,773.5718,778.81714,775.84,767.85,771.0699999999999
786.03955,776.19324,780.9017,773.21,766.82,773.18
781.97424,771.3714,776.2765,774.07,768.79,771.61
780.50366,769.6037,774.8905,783.04,772.34,782.22
780.29724,769.7185,774.8885,782.63,778.09,781.76
783.80347,773.60693,778.61646,788.94,780.57,784.26
783.95233,773.5193,778.44885,786.81,782.78,784.68
783.74207,773.87305,778.6511,789.75,782.97,784.85
781.49756,771.5324,776.2655,783.4,780.4,783.22
791.03577,780.7537,785.9481,787.49,780.11,782.44
788.85077,778.5683,783.23627,780.98,773.44,777.1399999999999
786.78186,777.359,781.84674,780.81,773.53,779.91
785.0486,774.55054,779.45953,782.86,777.0,777.5
784.22534,774.38745,779.1589,777.1,773.13,775.42
791.0028,781.07184,786.0151,774.54,770.05,772.15
802.14355,790.9745,796.2542,776.44,771.78,772.08
806.1499,796.2412,800.7413,774.5,767.07,769.64
799.3585,789.2383,793.4606,771.89,763.18,769.41
805.82654,796.2711,800.93,776.08,765.85,769.54
818.33826,808.7705,813.1399,774.99,766.61,772.15
809.2931,799.5398,803.3816,774.47,766.84,769.09
803.4646,792.8242,797.59424,769.09,765.38,767.05
808.72986,796.1843,802.03,771.02,764.3,768.78
801.8082,786.37195,792.9175,773.92,768.41,771.46
788.0403,774.8369,780.9668,782.0,771.0,780.08
785.7257,772.57324,778.81384,782.73,776.2,780.35
773.9414,760.6752,766.84717,780.35,773.5800000000002,775.32
761.0777,747.8123,754.19324,773.24,759.66,759.66
779.08594,765.1421,772.7865,770.29,754.0,769.02
789.4662,778.16296,783.6559,766.22,755.8,759.69
787.9772,777.4363,782.21906,767.68,759.1100000000001,762.49
793.9542,780.96155,787.19385,773.8,759.96,771.76
764.3623,745.7379,753.4187,769.75,764.66,768.88
760.7933,745.9562,754.1557,774.0,764.44,765.7
753.1201,735.67,743.8733,773.33,768.53,771.41
763.772,749.15796,757.1229,777.16,768.3,776.22
772.56714,760.51904,766.6013,789.8500000000001,778.44,787.21
777.06024,766.2877,771.51196,788.93,784.15,786.9
768.4298,756.7064,762.0924,782.74,773.07,774.21
776.4975,765.40985,771.25665,785.99,774.31,783.01
774.53796,763.4939,768.6041,781.81,774.97,781.56
768.3788,756.6666,762.3174,785.8,774.23,775.01
766.10144,756.11053,761.2446,780.94,774.09,777.29
778.69727,766.11694,772.4771,776.07,769.5,772.56
776.3654,765.1939,770.521,778.71,772.89,776.43
764.3701,751.0282,757.1526,782.07,775.65,776.47
751.19714,735.5265,743.15063,780.48,775.54,776.86
762.56274,749.88745,757.07056,779.66,770.75,775.08
770.88074,759.6223,765.1867,789.38,775.87,785.94
767.04333,755.2689,760.86475,792.28,780.58,783.07
776.4514,764.451,770.6321,788.13,782.06,786.14
783.5327,772.7308,778.0108,781.22,773.0,778.19
790.4374,779.8423,784.8207,783.95,776.0,778.53
796.5571,785.78577,790.83685,785.85,777.5,779.96
801.71326,790.89246,795.8489,801.6100000000001,785.57,795.26
800.96704,790.74316,795.3604,804.6000000000001,798.03,801.5
803.0552,792.7611,797.5273,803.97,796.03,796.97
795.0665,783.21436,788.3318,799.5,794.0,799.37
799.0602,788.5536,793.8812,815.1800000000001,804.82,813.11
800.0371,790.854,795.09076,816.6800000000001,805.14,807.67
796.08264,786.0081,790.5634,806.98,796.32,799.07
794.7024,784.9669,789.6872,803.49,791.5,795.35
794.65015,785.37683,789.8457,815.49,793.59,795.37
797.76697,788.29144,792.87665,796.8600000000001,784.0,784.54
788.5665,778.1962,782.83826,789.49,775.54,783.61
786.9888,777.0835,782.0667,781.65,763.45,768.7
783.08655,771.1356,776.7106,769.95,759.03,762.13
792.4043,780.7807,786.7687,770.36,750.56,762.02
791.021,781.1096,785.7185,785.19,772.55,782.52
798.744,788.6074,793.5644,795.6300000000001,780.19,790.51
808.97266,798.5178,803.46936,791.23,771.67,785.31
810.0137,800.68176,804.7972,791.17,752.18,762.56
807.71814,798.66675,802.5727,760.78,750.38,754.02
809.21387,800.13525,804.23505,757.85,727.54,736.08
809.1979,799.56885,803.7924,764.42,746.97,758.49
810.3612,801.4834,805.5168,766.36,750.51,764.48
808.26013,798.7118,802.86725,772.7,764.23,771.23
807.85986,798.29553,802.6172,775.0,760.0,760.54
809.3662,800.2914,804.5064,769.7,760.6,769.2
809.89575,799.8988,804.31396,776.96,767.0,768.27
822.8417,812.0801,817.2067,768.28,755.25,760.99
828.81506,819.8733,823.77966,765.0,760.52,761.68
836.4739,827.76404,831.4951,779.53,759.8,768.24
834.4387,823.30237,827.6266,778.5,768.24,770.84
820.01587,807.3436,812.3687,772.99,754.83,758.04
802.79553,788.646,794.6938,759.85,737.03,747.92
,,,754.0,743.1,750.5
,,,763.9,752.9,762.52
,,,768.8300000000002,757.34,759.11
,,,771.36,755.8,771.19
,,,778.18,767.23,776.42
,,,789.43,779.02,789.29
,,,791.25,784.35,789.27
,,,804.3800000000001,793.34,796.1
,,,804.0,794.01,797.07
,,,803.0,792.92,797.85
,,,800.8600000000001,790.29,790.8
,,,797.6600000000001,786.27,794.2
,,,798.6500000000001,793.27,796.42
,,,796.6800000000001,787.1000000000001,794.56
,,,793.3200000000002,788.58,791.26
,,,792.74,787.28,789.91
,,,797.8600000000001,787.66,791.55
,,,794.23,783.2,785.05
,,,785.93,778.92,782.79
,,,782.78,770.41,771.82
