predicted,actual
727.96313,727.2020427760799
727.9188,735.7888700004003
734.21936,738.8656488419017
738.21716,737.2870400898896
737.4401,733.5164777841283
733.8974,725.4122825349452
726.5865,719.5905343348497
720.4176,719.6910826630033
719.5829,731.3848532272712
729.27545,731.6864982117321
731.9327,722.4662165200436
724.3983,721.4104590744305
721.50757,721.3199655790922
721.32544,721.9735297120908
722.04785,713.3665928221398
715.27356,694.6243844543021
698.3668,696.6252961845595
696.41895,698.8675239023855
699.0344,700.3958584903207
701.0951,704.8300397618962
704.96356,678.0339103089523
683.9801,671.0357466694593
672.8512,682.8803397259575
681.24854,686.9726566818106
687.5493,695.0064681012859
694.99744,702.1554542330094
702.1263,697.8720954536645
699.8736,700.7075583075971
701.06525,698.2843435990944
699.5554,708.6106569004728
707.4632,718.1225287438067
717.18146,723.7029609563334
723.4759,720.0228921459104
721.2875,724.0146607736098
723.48944,722.9086291639197
723.3002,736.9150112757211
734.3613,740.1124481110068
739.60254,744.3656423919056
743.4334,741.7916051911724
741.8609,745.9241414782869
744.51355,742.9378561321239
742.8746,741.5804537020497
741.20166,744.9488226951966
743.6203,749.111523480757
747.6703,772.1169809623088
766.7383,776.2294075837924
774.2102,774.4094828442117
773.04675,776.5310525682532
773.83167,774.9524438162414
772.8839,785.620621433342
781.0307,785.1580991238353
782.64404,787.6718073276761
784.3633,788.0941103059214
784.95404,788.2650424637827
785.1084,786.6261047148785
783.80286,785.8418277552801
782.8711,780.5127663631373
778.55383,783.2979550529931
779.8237,780.8747403444904
778.5502,778.7833351188947
776.50714,775.4954047882709
773.51697,775.4250209585634
772.9332,772.9716417516147
771.08984,772.7403805968613
770.52295,772.871093423461
770.63434,775.4954047882709
772.788,772.4186259467697
770.8446,770.3674400524355
768.58997,772.1069261294934
769.58984,774.801621324011
772.1451,783.4688872108543
779.50977,783.740367696869
781.24603,778.6827867907411
777.07446,762.9369186018819
763.4428,772.3482421170622
768.08514,762.967083100328
762.79816,765.7824362886297
763.4497,775.1032663084718
771.36957,772.2074744576471
770.92566,769.0100376223616
767.64124,774.7513471599341
771.4451,779.5877217441239
776.4374,790.6379830082085
786.0095,790.3262831909321
787.6013,777.5667003482358
777.1483,786.4149532257557
781.5622,784.9570024675279
782.2871,778.3710869734649
776.92554,780.6635888553677
777.39343,775.9076529337008
774.1861,779.7988732332465
776.4863,779.8390925645081
777.29517,780.2312310443072
777.62463,778.4414708031725
776.2107,789.3610192406572
784.46747,786.475282222648
784.2416,789.5621158969645
785.96313,781.5685238087506
780.06445,781.9103881244728
778.8409,783.3482292170698
780.1493,798.732123424576
792.64905,805.0063391013629
800.34845,800.4514998360032
797.5944,802.8646597116905
798.2015,816.68
809.32416,811.210170948442
807.62494,802.5630147272296
799.5717,798.8226169199144
794.90674,798.842726585545
794.52594,787.9533426465064
786.2618,787.0182431946776
783.6266,772.0264874669706
771.814,765.4204623072767
764.03625,765.3098591463076
763.0533,785.9222664178028
779.7601,793.9560778372784
790.058,788.7275647732893
787.0487,765.8528201183373
767.3703,757.2659928940168
756.1842,739.2276228232547
740.67316,761.7605031624844
755.9621,767.7833480188872
765.53394,774.5703601692575
772.0261,763.8217438896338
764.2203,772.5292291077387
768.80676,771.5941296559099
769.75024,764.2742113663253
763.8195,764.9679948305852
762.8694,771.5639651574638
768.36316,774.1782216894584
771.81506,761.3080356857929
761.95935,751.1325448766452
751.22394,753.7266917430089
751.55975,765.8126007870759
762.1221,762.3839027970369
761.8767,774.5301408379961
770.60986,779.7888184004312
776.82837,792.729388233804
787.80786,792.7092785681732
789.8523,799.5767293810666
794.843,800.5520481641569
796.5943,801.3363251237553
797.2325,794.2476679889238
791.6761,797.6663111461476
793.02454,799.8984840311582
795.531,798.0282851275006
794.5549,794.7101902984307
791.5107,793.3527878683566
789.8213,795.0017804500761
790.97424,788.4661391200898
786.2434,786.1937469038178
783.2563,775.163595305364
774.2169,789.5621158969645
783.7313,790.3262831909321
787.25793,797.485324155471
792.958,809.681836360507
803.4823,810.1845780012751
805.89056,808.3143790976175
804.1367,811.4514869360108
805.96906,809.8929878496295
805.33905,811.4213224375649
806.2335,808.133392106941
803.9246,809.6013976979841
804.46985,805.6800128999922
801.7238,808.5456402523708
803.28516,822.9139963455252
814.9984,827.4990001093311
821.12085,839.36370283146
830.6746,835.8244016804521
829.662,826.9359294716708
821.8289,805.8308353922228
803.71545,800.2705128453266
